raterParticipantId	coreRaterIntercept	coreRaterFactor1	crhCrnhRatioDifference	meanNoteScore	raterAgreeRatio	successfulRatingHelpfulCount	successfulRatingNotHelpfulCount	successfulRatingTotal	unsuccessfulRatingHelpfulCount	unsuccessfulRatingNotHelpfulCount	unsuccessfulRatingTotal	ratingsAwaitingMoreRatings	ratedAfterDecision	notesCurrentlyRatedHelpful	notesCurrentlyRatedNotHelpful	notesAwaitingMoreRatings	enrollmentState	successfulRatingNeededToEarnIn	authorTopNotHelpfulTagValues	timestampOfLastStateChange	aboveHelpfulnessThreshold	isEmergingWriter	aggregateRatingReceivedTotal	timestampOfLastEarnOut
C3C05A9B96034511831517EA54F3EAB014579D8ED0FBB5DC4CD11CE481F79806						1.0	0.0	1.0	0.0	0.0	0.0	9.0	30.0				4.0	5.0		1677899543974.5508		False		1.0
C3D55B05736236478F5231BA2BED7684908D28D22142F2B548FDF5365A5B9E71						0.0	1.0	1.0	0.0	0.0	0.0	3.0	23.0				4.0	5.0		1677899543974.5508		False		1.0
C3F372569E823EC81EC10A44A35D5F1120CCAAA7B204069E082CD97815584A96						0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	0.0	6.0	4.0	5.0		1677899543974.5508		False	2.0	1.0
C425A8FFD188EF7154ED36DA0347012919A80C1C90ACFB8C2393E5A1707015A0						1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0				4.0	5.0		1677899543974.5508		False		1.0
C44A62F58EE6AE69ACE67A9A9570B302AEC8C736A40163CDDEA5B2BD348D8D02						0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	2.0	4.0	5.0		1677899543974.5508		False	3.0	1.0
C4AF244A3B0A8D5566FA78A5E597341F233904E69479D1A8A724B4210EBBA75D						0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0				4.0	5.0		1677899543974.5508		False		1.0
C4AF5F37FFC3955E6C8FFDEA1A4E8CA0DE32625D5A661A4A900947A18CF2762A						0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0				4.0	5.0		1677899543974.5508		False		1.0
C4B85512F4FE7169005D95BB97281ED4252D4BE61DC6A44A4394BB3B4E4DC4CE						1.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0				4.0	5.0		1677899543974.5508		False		1.0
C4BD8C8BFE9C52F4A5D5FCA2D7C374E17559EBFCFDA3702F33F71FDBC5B18589						0.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0				4.0	5.0		1677899543974.5508		False		1.0
C4CB8D563219B87A2F45675ACD40E3EDD3D13FDECADEF3E02DDFDBA690D88A80						0.0	0.0	0.0	0.0	0.0	0.0	5.0	12.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C4D0955C5B9F60C84AEAEAA3C900B221B47B4C93FCB29D46D525F4BD2AB77DC6						0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0				4.0	5.0		1677899543974.5508		False		1.0
C4D43D63ADA98F9F8E2ED6106917CDF2EB09E9B263FEBE4ABA759DBA34840577						0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0				4.0	5.0		1677899543974.5508		False		1.0
C4D99AD908B3EC256DFE4C1EDAD19793B7AEBE7F135B8FD685F7DCE252634756						0.0	0.0	0.0	0.0	0.0	0.0	3.0	17.0				4.0	5.0		1677899543974.5508		False		1.0
C4E155321E991D4FA5FCAF2CA98DF98B7A4E0739F34C42FDA3C683576D9A94FD						0.0	0.0	0.0	1.0	0.0	1.0	0.0	25.0				4.0	5.0		1677899543974.5508		False		1.0
C4E9DE430D2A854156F4126B3248A755EB6F5AD2E9B4AD10F0721E185B1945CE						0.0	0.0	0.0	0.0	0.0	0.0	1.0	25.0				4.0	5.0		1677899543974.5508		False		1.0
C4F01A24CC5C67A75A1A23576CFF171F3EEBCE190021AE62BB2C7B138DA2B12A						0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0				4.0	5.0		1677899543974.5508		False		1.0
C4F49B4EF599D23F18E89719A48E84ECEED158A360BBA8EC854670080C42F5E7						0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0				4.0	5.0		1677899543974.5508		False		1.0
C50765DAB55974169BE8823363E5C03E53993731E0D309F1527E14A2A7D1B2FB						1.0	0.0	1.0	0.0	0.0	0.0	16.0	53.0				4.0	5.0		1677899543974.5508		False		1.0
C51D1C6F59183D53DF6CCCC59EE13C3520CA8D3F1D98B84B6E10CA708BB71F61														0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	2.0	1.0
C53D4E2A33D89AF69137939AF28B4F9BCF26A63CC92ABF96FB2237102498719B						1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0				4.0	5.0		1677899543974.5508		False		1.0
C550400673FFF29DA34D7E82BF7FE61AEC3AB378B9A44332393F37B1398A5701						0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	0.0	2.0	4.0	5.0		1677899543974.5508		False	4.0	1.0
C562F6EE3DA11A3D73596BBE12DD963DD5D9FF30A4B63B4933B2C870BB20CBB7						0.0	0.0	0.0	0.0	0.0	0.0	1.0	34.0				4.0	5.0		1677899543974.5508		False		1.0
C57155F00FFB5194275D63AE1B6BC20C7F5793B3FADF61F6DE6CBEEFF7DB4600						0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0				4.0	5.0		1677899543974.5508		False		1.0
C576EE9FFD08DDCF7EC7615A951B895087FFF75EF449771D8471B3BC72186426						0.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0				4.0	5.0		1677899543974.5508		False		1.0
C57730A7598571615E0E7E879464E0865EDAA5D9D1F39C2C508C2CAEC4B42E39						1.0	0.0	1.0	0.0	0.0	0.0	1.0	11.0				4.0	5.0		1677899543974.5508		False		1.0
C57C1A621EFE692A6076BCC6E00E0CD689C29304BC4A1DC45B8ADDADCC5229E6						0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.0				4.0	5.0		1677899543974.5508		False		1.0
C590B4BCB82FE02BABBD19A58850366CFDCCCD96FFF947518A150DD9DE49E7AF						0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0				4.0	5.0		1677899543974.5508		False		1.0
C598646A4CD50942441C57C1B94B601F44D1C3E115E3609C269388798899E8E8						0.0	0.0	0.0	0.0	0.0	0.0	4.0	20.0				4.0	5.0		1677899543974.5508		False		1.0
C5B6F765A4C6CC248989933D01D2BBCFD3A2CA41E6239A648634B670CA8F5626						0.0	0.0	0.0	0.0	0.0	0.0	1.0	27.0				4.0	5.0		1677899543974.5508		False		1.0
C5B88379C4341CD8F0D12A82B3CB92DBBFC69B3CDBC1442BC04D36BCC78209A0						0.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0				4.0	5.0		1677899543974.5508		False		1.0
C5B9FE0810A6A7CAAD932765DF94A377251C2D492377C4FDF3C9D7D839C8E437						1.0	1.0	2.0	1.0	0.0	1.0	2.0	10.0				4.0	5.0		1677899543974.5508		False		1.0
C5C0A90A6DDC375D464D1B078CB9488F5C583D18204E09C2F1790E2FAB3E3E00						0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.0				4.0	5.0		1677899543974.5508		False		1.0
C5C4BBD3B2A4E6AEFF21715B6B2A697BE487D7014340E213B674006AA12D4C39						0.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0				4.0	5.0		1677899543974.5508		False		1.0
C5C56ABC815F07FF4B159DC4575DEA9B23E46A579712D5AA4B71CA0C5DD48A34						0.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0				4.0	5.0		1677899543974.5508		False		1.0
C5CA8F8043EE85F7CCA4A1AA9AAEE1DCB5F1D5C5066D1C76717A8DB9C3CE3A6C						0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0				4.0	5.0		1677899543974.5508		False		1.0
C5CC0D3620BA161CD71BEE8BA5FEBFA66DDF3C222791657418BEA4CB2305C5DB						0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C5D311A056D0501458843E8CB2134B8A507B7DF65E50860DF3DAFEAA6FF213BA						0.0	0.0	0.0	0.0	0.0	0.0	1.0	23.0				4.0	5.0		1677899543974.5508		False		1.0
C5D7BA8709F9D84AC56D283A8F847F68E08C6A6F5CC9DD11BFA5B551F9125129						0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C5D91D19ED13AC8261E4D53CFD4F8826DEE36B770F11CBE6494B30F3BAB044E2														0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	2.0	1.0
C5F5180E217549AB6EE4FDD1C18C3CEABED21462C2FED21E8E29F692D26DB646						0.0	2.0	2.0	0.0	0.0	0.0	7.0	21.0	0.0	0.0	2.0	4.0	5.0		1677899543974.5508		False	2.0	1.0
C60386717532A3B301044A46929319FE16A06314D19BD7DCD1D67D6F4675ADC1						1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0				4.0	5.0		1677899543974.5508		False		1.0
C60E483C7C6C3EE818E78FB515C8017DFB4BC77E1D75BB10F02B7AB462832FF0						0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0				4.0	5.0		1677899543974.5508		False		1.0
C619CBCA66CC30E8E1F87DEDB92175F097DB43DAAFB6402CC252429F536C6A7C						0.0	0.0	0.0	0.0	0.0	0.0	1.0	28.0				4.0	5.0		1677899543974.5508		False		1.0
C621FD1D75199B640C1FED6D4D4067DA4EB1ABD130C8F0289A2E031096ED8B4F						0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0				4.0	5.0		1677899543974.5508		False		1.0
C6308CA7D9C93D5F6D99FAA4C54A122189DAD587A1C1981D654716AAC07E50FF						0.0	0.0	0.0	1.0	0.0	1.0	0.0	16.0				4.0	5.0		1677899543974.5508		False		1.0
C63D107C973582D940683445F3EEC2B86737EBC9D053C7A43C2D1CCA5F7A1E13						0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0				4.0	5.0		1677899543974.5508		False		1.0
C63FD3D97F257D687B182729F13390FEC33FE9FC83BDAD3B3D56A34AA4D91439														0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C641A7F2A498DCB8F472499C46EB3733C3BC2A3A10A69AAF72E10E5DBDED4ADB						0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0				4.0	5.0		1677899543974.5508		False		1.0
C641E66796F915EB353F94B1C89CCE47590FB700F0874E26736B91624836EF0F						2.0	0.0	2.0	0.0	0.0	0.0	0.0	34.0				4.0	5.0		1677899543974.5508		False		1.0
C658967894908DB49B249B79C44DFAEF5A5555DB741374F222D79602E1FD50CD						0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0				4.0	5.0		1677899543974.5508		False		1.0
C65BF54BFA1591D5E5398E2D68AC56E7B2CD851CFC2D886E2E4323152FB2C927														0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	4.0	1.0
C65E1B6BC81DBDFB67562CFC0D8AA7D57A48899122A4CBD9E9D9C6F3E3937AFA														0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C6682E69579418EF6ED0067D9592EA82E3DC7167EFC32C5E6A051993DB598413						1.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0				4.0	5.0		1677899543974.5508		False		1.0
C67C120605B014CE8278787D2244EBC9E71C6ACD51C1D05B89F2947F91AC0CAA						1.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0				4.0	5.0		1677899543974.5508		False		1.0
C67D8E17D470292E51A91AC456253F8C0565D8DCD7D62E9D5EBA0E42C0454697						1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0				4.0	5.0		1677899543974.5508		False		1.0
C681ED6CB5BA14E13947CBDC812BD7EB7947B91D175A5FAC23CC376FAFFE29B4						0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0				4.0	5.0		1677899543974.5508		False		1.0
C6822DF000B507507E00BD4C1ECA05F799D44B3ACDDC1019F70E78D341AD8837						0.0	0.0	0.0	0.0	0.0	0.0	1.0	29.0				4.0	5.0		1677899543974.5508		False		1.0
C69672E17C9710435F407E2BB57D0FE6CCF7CFD53A7BFB630CF256C40AD11636														0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C6BF8C81707B0E44C99EFFF92AFE4E8B730BE994092BEB864CA8460ECDF57B51						0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C6C4EEF5D437EDE7F375DB53567FABCB736796308A73DE947A205E50FB68E99F						0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0				4.0	5.0		1677899543974.5508		False		1.0
C6C59E211E0CEF160CA9BF8C7526718985719F3D938ECB8D2FBAF79C7052DC4C						0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0				4.0	5.0		1677899543974.5508		False		1.0
C6CEFDCFF6E099E30DBB706935BBE40C727BE04671C57A2F33B0ADC44F0EF04D														0.0	0.0	2.0	4.0	5.0		1677899543974.5508		False	2.0	1.0
C6D889423899B6F1593DC760135868E9412635C9344C96922B00512EFDBAD3B7						0.0	0.0	0.0	0.0	0.0	0.0	3.0	22.0				4.0	5.0		1677899543974.5508		False		1.0
C6FC23D5683BFB7031754827BE194786855743BAEBE2BEE53CFA9A5DE72F4844						2.0	0.0	2.0	0.0	0.0	0.0	1.0	8.0				4.0	5.0		1677899543974.5508		False		1.0
C6FE269EC4627D8B6675D627A5B71A16755EF73D1AA3F7AB0A68D97E3134BE43						0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0				4.0	5.0		1677899543974.5508		False		1.0
C71457567708F496C4F8968630A99E07747D51EFFDED0CB2753095EB15FBCE3E						0.0	1.0	1.0	0.0	0.0	0.0	4.0	24.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	2.0	1.0
C71881C6008998FCA75B1F5A68AAC3F0D715EFBFE47CFC5F63780A5CD02152FC						0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0				4.0	5.0		1677899543974.5508		False		1.0
C72D43502BFE18F180CD5DEA8F78B02B3F0282FF02D80AA6E9D670C437B36F7F						0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0				4.0	5.0		1677899543974.5508		False		1.0
C72DABC11DBA8D61E6F83736FE923464C5EE37474D5074429F051A5BB4B99921						0.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0				4.0	5.0		1677899543974.5508		False		1.0
C72E5A9158A9305CDD2F98B97E563747826AFCF62DA741610105AB728E0D2BE2						0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0				4.0	5.0		1677899543974.5508		False		1.0
C72ED28C7EFE8E0B3A46674B6C4B3BABE554A44854F25B7D70A77728CEDB009A						0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0				4.0	5.0		1677899543974.5508		False		1.0
C72EE3D66D85F512E8914EC1BF74BC6E947A7EF583A9007B18E028E6397A3F8B						0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0				4.0	5.0		1677899543974.5508		False		1.0
C7331DC37926602870892AA57F86B2BAEBE2A020FF600F30519345BEFCB1F7CA						0.0	1.0	1.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C738C09A28481D7F8AADD35B6696D694C8A99B3B1DF658CFCF3B42C4F61A7B83						1.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0				4.0	5.0		1677899543974.5508		False		1.0
C7437E422AF6A1AEB15BD6AB9E6C5A41C8759DE311E369D74D148985E43F97F7						0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0				4.0	5.0		1677899543974.5508		False		1.0
C75351B8FA31A6C5F464D6336768EBABC16F7C8C1D9590B2175BA8F1D949EB1F						0.0	0.0	0.0	0.0	0.0	0.0	1.0	35.0				4.0	5.0		1677899543974.5508		False		1.0
C78D334857A82F06055B6E7A088051B27A3A4C8129162DE4A05B2F8FE6E5CCB3						4.0	0.0	4.0	0.0	0.0	0.0	4.0	19.0				4.0	5.0		1677899543974.5508		False		1.0
C7912F514BE649FB9708FAB4BF7AC77047EA59F52149E10CF03602A964FF11C6														0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	2.0	1.0
C7A0E56F75250BA82A3FFE622792723681801064C7925FEAE6199AF0AAD06F5C						1.0	0.0	1.0	0.0	0.0	0.0	3.0	6.0				4.0	5.0		1677899543974.5508		False		1.0
C7AF074C22851AC0C7390ADFCD7076123D3E87BD512D4F0F26BF01B918233659						0.0	0.0	0.0	0.0	0.0	0.0	6.0	19.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C7B6BE0532DA231A5423B4EA0159516B1C5B604413FBC3818388D2C12F1E6659						1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0				4.0	5.0		1677899543974.5508		False		1.0
C7B93B3AC75D311BBCFE711CA4F85233F7A7A2DDAD399FE5FC50D12681BFA2F0						0.0	1.0	1.0	0.0	0.0	0.0	2.0	30.0				4.0	5.0		1677899543974.5508		False		1.0
C7BA533C377E172E74D0847BCA2BE08BE14827AFFB462E7A84BDC69B6CF23008														0.0	0.0	2.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C7BF26DAD44B92E66F3A098D395E35E69EE95FA1DB0E3D033BD0668D14B66684						1.0	0.0	1.0	0.0	0.0	0.0	1.0	17.0				4.0	5.0		1677899543974.5508		False		1.0
C7D010FA744275C93AA7BE269BDD5A453F6CF90BE7FD48E460490C14AA1B151C						0.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	2.0	1.0
C7D6D7CE7D44B46EE1A4E797DBDCF6C7FDF0095665468D3D3149C26114CE0C37						0.0	0.0	0.0	0.0	0.0	0.0	2.0	25.0				4.0	5.0		1677899543974.5508		False		1.0
C816B072E70256A8241977FDA55E4BCCC1E1AE5FC628DF72241AFF4C3EBF7780						0.0	0.0	0.0	0.0	0.0	0.0	2.0	26.0				4.0	5.0		1677899543974.5508		False		1.0
C827B7E3DC3EF3F7D72533EC43B9C9CDED79F5E737112102977B5126D5389C59						1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0				4.0	5.0		1677899543974.5508		False		1.0
C841ABF2F372D489E169F32E30B9417C9F86B7D2DBF49117E2DA2EDFB10601D5						1.0	0.0	1.0	0.0	0.0	0.0	0.0	40.0				4.0	5.0		1677899543974.5508		False		1.0
C854A8501AA98CF4260888128903DA1D526CD8E8E48D062FF1AA2C2520D58F10						0.0	0.0	0.0	0.0	0.0	0.0	4.0	23.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C858A8D8AD93508D3CFDFF67685424397D92A44D95587E6611C63AD72A6C062D						0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0				4.0	5.0		1677899543974.5508		False		1.0
C85E1F0D77B45204EAD45E35B881043E8DB2C182BD70F8F9F044E8A5FF52ADB8						0.0	0.0	0.0	0.0	0.0	0.0	1.0	39.0				4.0	5.0		1677899543974.5508		False		1.0
C85FF282D6B8EDC3813ADFB2EE997B858DD8B7811414BC2F48284964FFC8E768						0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0				4.0	5.0		1677899543974.5508		False		1.0
C86C867E66D9CFF224CFC750011651EB3DDBD40FD45D8BA696E0AB869C8E228A						0.0	0.0	0.0	0.0	0.0	0.0	1.0	21.0				4.0	5.0		1677899543974.5508		False		1.0
C8770097D1D6C553B2D7D802556D8D2A3C542E04A3B18BB2B3599D6B13CAD305						1.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0				4.0	5.0		1677899543974.5508		False		1.0
C8803EAF230802D600C24C174A1441434D1A821C7699D612B28063D3CDACE07C						0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C8AD38F8B754E83E191089F812FCB6D09D4E52110EB2FC4E9D5D426D6E49AE19						1.0	0.0	1.0	0.0	0.0	0.0	1.0	9.0				4.0	5.0		1677899543974.5508		False		1.0
C8B01356C819BB41A72A71667E702308B9B9B2EF1B02ACCBD8932E6FE0312F73														0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	3.0	1.0
C8C0C7D13C01CABFA9DDBDD3F630CC84935C01ABAD7093B04F316BA6C4F1B41B						1.0	0.0	1.0	0.0	0.0	0.0	1.0	9.0				4.0	5.0		1677899543974.5508		False		1.0
C8F921B9161688DB7EBD964F1722FA4703F69547BB0E3594991EDFA06B8DE7FA														0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C8F99022466E2B0E0464DDB922EA6C3A91761A1C5F1C7B83E08E6A22F197A194						0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0				4.0	5.0		1677899543974.5508		False		1.0
C8FAFCAE1011C54FC93F531ACE62D103D414D5FAF9AFC9D09F9B1B272E304F1C						1.0	0.0	1.0	0.0	0.0	0.0	8.0	14.0				4.0	5.0		1677899543974.5508		False		1.0
C905CC21573FD13540671E3C79F0B7809EE031A9A551D504394C1FCBDE6E8150														0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C90E7A44CF16B5DD7680E0FE6B8296DE9878AC598CD81A40921C2A97603E91B5						1.0	0.0	1.0	0.0	0.0	0.0	0.0	24.0				4.0	5.0		1677899543974.5508		False		1.0
C91B6C2E7B5421537E60A87D3FAE985A9070FD6429EE92263E3CB38F4342AC77						0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0				4.0	5.0		1677899543974.5508		False		1.0
C9211F6F1555A29958234A21B58F9B57ED8F5BCB968EFD93AD6639FEC56EA669														0.0	0.0	2.0	4.0	5.0	4,12	1677899543974.5508		False	2.0	1.0
C92FF2630DE1B6815AF7DD1AD390E8FEB211064F135D16A65B59A7D6F62B1D27						0.0	0.0	0.0	0.0	0.0	0.0	3.0	17.0				4.0	5.0		1677899543974.5508		False		1.0
C9336B8B7DA1AE8F4946DF66C2A6377F6B8B849D13BF55EFEF53C92C93DA51F3						0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0				4.0	5.0		1677899543974.5508		False		1.0
C94F201F97A718EB5C842ABBF182E1996C2EE42E81E02545398E156335DC8D48						0.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0				4.0	5.0		1677899543974.5508		False		1.0
C95B250959D7009BF028C2926E00ADD9B524FA61C25B269B8AC1472BAB416F60						0.0	1.0	1.0	0.0	0.0	0.0	2.0	20.0				4.0	5.0		1677899543974.5508		False		1.0
C95D88F724FE327238C8E64C0282634175677953E27C30EB491F1CBC6AC275E1						0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0				4.0	5.0		1677899543974.5508		False		1.0
C95E7AE34CCFCEFF5E4B0AECB1EAA37E13AC910C37FB0C5F0F69062A622EFAFD						0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.0				4.0	5.0		1677899543974.5508		False		1.0
C96EA93237B75E8CEA15AD5FB5A75F6DBE37AE082D6253809369B2782DC2907E						0.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0				4.0	5.0		1677899543974.5508		False		1.0
C9721BE26DAF82F3C804CFB1AD220958E173DA14A72552C02AD8283A8CEBB52B														0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C9932C106A6D09A959731186E7DF823785578E6A706836B9F79DA027BEA11EEA						0.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0				4.0	5.0		1677899543974.5508		False		1.0
C9A181D97166577FDA91A9450ABAB1504696B868208F4FCB3D731B2383D9CE1D														0.0	0.0	2.0	4.0	5.0		1677899543974.5508		False	7.0	1.0
C9A4C3A015BB7BD9AF8096A592264C4D89854C8F4C720CD2D1C73E3382E6E8B9						0.0	0.0	0.0	1.0	0.0	1.0	0.0	26.0				4.0	5.0		1677899543974.5508		False		1.0
C9C960BEE6184E2FA2E53E3A1A92E264A51154014E4B4C8DC25ED1597FE7BC37														0.0	0.0	1.0	4.0	5.0		1677899543974.5508		False	0.0	1.0
C9CF7F3E069C84DFD113E8114A4A894FB7FD5DD52B004A7F37EB3ABD3DBC73B3						1.0	0.0	1.0	0.0	0.0	0.0	2.0	12.0				4.0	5.0		1677899543974.5508		False		1.0
C9D9CA8A18A38482A33E07E59DDF491EAF52E293D1AA2DD3E3C28797FBA33175						0.0	1.0	1.0	0.0	0.0	0.0	1.0	27.0				4.0	5.0		1677899543974.5508		False		1.0
C9DF7699722E77E1DA4F063990BB09FC4ADF67C10506A49A364C7A223379063E						0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0				4.0	5.0		1677899543974.5508		False		1.0
C9F63EA2CD5A33AFD00690A9F2E60D471F73475777E16F4D36616E5F094D0451						0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	4.0	5.0		1677899543974.5508		False	3.0	1.0
C9FA60F2A462181B510AB314289FFA9F102A26FEBDF4979357D54F9B5AB7EB58						0.0	1.0	1.0	1.0	0.0	1.0	3.0	68.0				4.0	5.0		1677899543974.5508		False		1.0
C9FEBFC5538F7723C4B66DA7B30869C2A4682220A4BFD16315A2E984827CC384						1.0	0.0	1.0	0.0	0.0	0.0	2.0	10.0				4.0	5.0		1677899543974.5508		False		1.0
CA03359B3AB92A709718E3BFD47E4ACA44B754FE245E740BCAA34DEB584E776C						0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0				4.0	5.0		1677899543974.5508		False		1.0
CA0E0F19194F41CE9DD8FB7298669F699776DE8734D68F22628D8A6FE1F69D81						0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0				4.0	5.0		1677899543974.5508		False		1.0
CA22F8B994BF2DE96ECA1FBFD05C76811A75447EA130FDB19990248A67CA2710						0.0	0.0	0.0	0.0	0.0	0.0	1.0	27.0				4.0	5.0		1677899543974.5508		False		1.0
CA34BA554C1917CB372EA50B9990B58994A09BB0EE8663112C606170EC922A4E						0.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0				4.0	5.0		1677899543974.5508		False		1.0
CA35785514C5F1CD86802D0C963A15B24B8CAD811C0033F9B02AC22F095BCE8E						0.0	0.0	0.0	0.0	0.0	0.0	10.0	23.0				4.0	5.0		1677899543974.5508		False		1.0
CA3EBB04BF4608180694F94FD4E963845D3BC3499E396A5155FEE78D01F0B680						0.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0				4.0	5.0		1677899543974.5508		False		1.0
CA453363FF3C3DBEFD8BF9B9D4E60EB7E45CE4C308C858E5AE653CDB7C0709B1						0.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0				4.0	5.0		1677899543974.5508		False		1.0
CA4676BD95F719DD957284838E46128BBCCA7C506B63E9758B03434E37133B70						0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0				4.0	5.0		1677899543974.5508		False		1.0
CA46A485503EF4F9F873DF72D29B57FC6E1457FEB3D127B197257A824B020351						1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0				4.0	5.0		1677899543974.5508		False		1.0
CA482DB36003700DB59AD0F38A5AD69AE4B0B45797B06C103713CAAB8ECA7722						1.0	1.0	2.0	0.0	0.0	0.0	4.0	19.0				4.0	5.0		1677899543974.5508		False		1.0
CA4F3ECD07198D30B366BA10C827C79391422F2A379B634E8A82E39E8F7998E9						0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0				4.0	5.0		1677899543974.5508		False		1.0
CA5A3142E7391976082576A09521E6648080D27EAC02AD187664BD68D8A03D7A						0.0	0.0	0.0	0.0	1.0	1.0	2.0	23.0				4.0	5.0		1677899543974.5508		False		1.0
